# Time-averaged data for fix thermodynamic_data
# TimeStep c_pe_total c_ke_total v_E_total v_E_interaction v_E_HAP v_E_CO2 v_E_binding v_E_interaction_kcal v_E_HAP_kcal v_E_CO2_kcal v_E_binding_kcal v_temp_current v_press_current v_vol_current v_coverage v_CO2_height c_temp_mobile_prod c_temp_system_prod
88600 -832091 128.349 -831962 687.344 -831959 -690.489 -687.344 15850.8 -1.91857e+07 -15923.3 -15850.8 573.961 -17084.7 36345 0.000577701 15.8898 617.57 573.961
88700 -832092 129.142 -831963 686.98 -831960 -690.322 -686.98 15842.4 -1.91857e+07 -15919.4 -15842.4 577.508 -15724.6 36420 0.000577701 15.9164 632.389 577.508
88800 -832090 130.249 -831959 686.898 -831956 -689.868 -686.898 15840.5 -1.91857e+07 -15909 -15840.5 582.457 -19361.9 36826.5 0.000577701 15.9837 629.314 582.457
88900 -832088 128.033 -831960 686.693 -831958 -689.031 -686.693 15835.7 -1.91857e+07 -15889.7 -15835.7 572.549 -19018.4 36663.7 0.000577701 16.2674 620.102 572.549
89000 -832087 126.84 -831960 686.779 -831958 -689.224 -686.779 15837.7 -1.91857e+07 -15894.1 -15837.7 567.212 -16541.6 36790.7 0.000577701 16.597 612.307 567.212
89100 -832085 124.951 -831961 687.079 -831959 -688.966 -687.079 15844.7 -1.91857e+07 -15888.2 -15844.7 558.763 -16819 36777 0.000577701 16.265 614.295 558.763
89200 -832087 130.384 -831957 686.507 -831954 -689.568 -686.507 15831.5 -1.91856e+07 -15902.1 -15831.5 583.059 -17387.8 36609.7 0.000577701 15.9161 624.36 583.059
89300 -832090 129.449 -831960 687.028 -831957 -690.272 -687.028 15843.5 -1.91857e+07 -15918.3 -15843.5 578.88 -18393.2 36474.4 0.000577701 15.7963 631.507 578.88
89400 -832095 139.091 -831956 687.307 -831953 -690.407 -687.307 15849.9 -1.91856e+07 -15921.4 -15849.9 621.996 -21651.4 36417 0.000577701 15.549 680.513 621.996
89500 -832083 133.06 -831950 687.206 -831947 -690.444 -687.206 15847.6 -1.91854e+07 -15922.3 -15847.6 595.027 -21381.1 36433.8 0.000577701 15.4219 637.246 595.027
89600 -832088 135.312 -831953 687.354 -831950 -690.526 -687.354 15851 -1.91855e+07 -15924.2 -15851 605.097 -20024.8 36367.8 0.000577701 15.5509 661.902 605.097
89700 -832087 133.489 -831953 687.015 -831950 -690.351 -687.015 15843.2 -1.91855e+07 -15920.1 -15843.2 596.944 -17847.4 36404.3 0.000577701 15.5598 653.028 596.944
89800 -832084 134.318 -831950 687.106 -831947 -689.996 -687.106 15845.3 -1.91854e+07 -15911.9 -15845.3 600.654 -15850.9 36530.5 0.000577701 15.6757 646.263 600.654
89900 -832085 134.309 -831951 686.817 -831948 -689.42 -686.817 15838.6 -1.91855e+07 -15898.6 -15838.6 600.611 -15824.5 36612.4 0.000577701 16.0078 655.062 600.611
90000 -832089 141.477 -831948 687.169 -831945 -690.036 -687.169 15846.7 -1.91854e+07 -15912.8 -15846.7 632.668 -18835.6 36797.5 0.000577701 16.2812 687.812 632.668
90100 -832088 141.759 -831947 687.139 -831945 -689.006 -687.139 15846 -1.91854e+07 -15889.1 -15846 633.927 -18801 36733.7 0.000577701 16.148 687.566 633.927
90200 -832086 135.075 -831951 686.169 -831948 -689.275 -686.169 15823.7 -1.91855e+07 -15895.3 -15823.7 604.036 -18312 36727.4 0.000577701 15.858 665.621 604.036
90300 -832086 137.318 -831949 687.033 -831945 -690.152 -687.033 15843.6 -1.91854e+07 -15915.5 -15843.6 614.07 -18101.2 36522.9 0.000577701 15.8359 662.983 614.07
90400 -832084 135.01 -831949 687.036 -831946 -690.105 -687.036 15843.7 -1.91854e+07 -15914.4 -15843.7 603.747 -17583.2 36533.2 0.000577701 15.4662 655.398 603.747
90500 -832083 134.444 -831949 687.1 -831946 -689.957 -687.1 15845.2 -1.91854e+07 -15911 -15845.2 601.216 -15620.4 36541.8 0.000577701 15.3718 651.452 601.216
90600 -832079 130.787 -831948 686.573 -831945 -689.62 -686.573 15833 -1.91854e+07 -15903.3 -15833 584.863 -17201.3 36557.6 0.000577701 15.5872 643.416 584.863
90700 -832086 140.397 -831946 686.845 -831943 -689.69 -686.845 15839.3 -1.91853e+07 -15904.9 -15839.3 627.836 -20403.6 36786 0.000577701 15.615 678.095 627.836
90800 -832094 146.676 -831947 686.409 -831945 -688.644 -686.409 15829.2 -1.91854e+07 -15880.7 -15829.2 655.916 -19224.3 36683.9 0.000577701 15.7222 717.563 655.916
90900 -832079 132.757 -831946 685.788 -831943 -688.821 -685.788 15814.9 -1.91854e+07 -15884.8 -15814.9 593.672 -19512.9 36773.1 0.000577701 15.4251 645.511 593.672
91000 -832079 134.565 -831944 686.896 -831941 -689.824 -686.896 15840.4 -1.91853e+07 -15908 -15840.4 601.756 -21244 36593.3 0.000577701 15.4127 646.559 601.756
91100 -832084 136.789 -831947 686.787 -831944 -689.785 -686.787 15837.9 -1.91854e+07 -15907.1 -15837.9 611.704 -22202.5 36571.9 0.000577701 15.1498 675.052 611.704
91200 -832079 137.183 -831942 687.065 -831940 -689.425 -687.065 15844.3 -1.91853e+07 -15898.8 -15844.3 613.465 -19638.8 36610.9 0.000577701 15.3053 666.857 613.465
91300 -832082 140.467 -831942 685.651 -831939 -688.566 -685.651 15811.7 -1.91853e+07 -15879 -15811.7 628.152 -17616.6 36709.9 0.000577701 15.7188 675.806 628.152
91400 -832077 133.839 -831943 686.175 -831941 -688.501 -686.175 15823.8 -1.91853e+07 -15877.4 -15823.8 598.511 -18398.2 36721.9 0.000577701 15.7929 656.727 598.511
91500 -832084 142.628 -831941 686.692 -831939 -688.894 -686.692 15835.7 -1.91853e+07 -15886.5 -15835.7 637.814 -22080.4 36730.7 0.000577701 15.3206 695.276 637.814
91600 -832078 136.676 -831941 686.447 -831938 -689.455 -686.447 15830.1 -1.91852e+07 -15899.5 -15830.1 611.196 -21840.6 36626.3 0.000577701 15.319 659.381 611.196
91700 -832086 141.461 -831945 686.529 -831941 -689.6 -686.529 15832 -1.91853e+07 -15902.8 -15832 632.595 -18694 36565.4 0.000577701 15.395 699.249 632.595
91800 -832082 142.63 -831940 686.619 -831937 -689.187 -686.619 15834.1 -1.91852e+07 -15893.3 -15834.1 637.823 -18533.3 36719.5 0.000577701 15.2453 689.632 637.823
91900 -832076 137.944 -831938 686.678 -831936 -689 -686.678 15835.4 -1.91852e+07 -15889 -15835.4 616.868 -15980.6 36689.5 0.000577701 15.5422 670.842 616.868
92000 -832070 130.563 -831940 686.474 -831936 -689.662 -686.474 15830.7 -1.91852e+07 -15904.2 -15830.7 583.863 -16144.6 36857.4 0.000577701 15.4176 634.371 583.863
92100 -832072 132.419 -831939 687.105 -831937 -689.732 -687.105 15845.3 -1.91852e+07 -15905.8 -15845.3 592.159 -19086.6 36586.5 0.000577701 15.259 648.844 592.159
92200 -832071 134.903 -831936 687.004 -831933 -689.849 -687.004 15842.9 -1.91851e+07 -15908.5 -15842.9 603.27 -19236.8 36572.1 0.000577701 14.904 647.423 603.27
92300 -832074 134.248 -831939 687.131 -831937 -690.044 -687.131 15845.9 -1.91852e+07 -15913 -15845.9 600.338 -18735.2 36553.8 0.000577701 14.9866 656.802 600.338
92400 -832071 132.319 -831939 686.798 -831936 -689.974 -686.798 15838.2 -1.91852e+07 -15911.4 -15838.2 591.713 -22154.8 36525.2 0.000577701 15.2063 647.692 591.713
92500 -832059 125.262 -831934 686.349 -831931 -689.178 -686.349 15827.8 -1.91851e+07 -15893.1 -15827.8 560.157 -22342.1 36686.4 0.000577701 15.1866 594.007 560.157
92600 -832069 129.833 -831939 686.772 -831937 -689.025 -686.772 15837.6 -1.91852e+07 -15889.5 -15837.6 580.594 -20386.8 36743.6 0.000577701 15.5147 638.296 580.594
92700 -832071 136.072 -831935 686.78 -831932 -689.761 -686.78 15837.8 -1.91851e+07 -15906.5 -15837.8 608.495 -17406.3 36848.3 0.000577701 15.3775 663.758 608.495
92800 -832064 131.538 -831933 686.928 -831930 -689.858 -686.928 15841.2 -1.9185e+07 -15908.7 -15841.2 588.222 -18035.4 36640.4 0.000577701 15.2241 633.093 588.222
92900 -832068 131.369 -831936 687.234 -831934 -690.126 -687.234 15848.2 -1.91851e+07 -15914.9 -15848.2 587.466 -19377.3 36538.4 0.000577701 14.9117 642.394 587.466
93000 -832067 133.33 -831933 687.122 -831930 -690.279 -687.122 15845.7 -1.91851e+07 -15918.5 -15845.7 596.235 -19787 36508.7 0.000577701 14.8806 647.136 596.235
93100 -832071 140.131 -831931 687.293 -831928 -690.4 -687.293 15849.6 -1.9185e+07 -15921.3 -15849.6 626.65 -18621.8 36462.5 0.000577701 15.0729 677.121 626.65
93200 -832065 133.427 -831932 686.675 -831929 -689.907 -686.675 15835.3 -1.9185e+07 -15909.9 -15835.3 596.668 -20443.3 36542.8 0.000577701 15.0423 659.526 596.668
93300 -832066 138.057 -831928 686.951 -831926 -689.138 -686.951 15841.7 -1.9185e+07 -15892.1 -15841.7 617.375 -21566.5 36699.5 0.000577701 15.2984 667.231 617.375
93400 -832062 131.437 -831930 686.845 -831928 -689.171 -686.845 15839.3 -1.9185e+07 -15892.9 -15839.3 587.771 -22534.5 36759.2 0.000577701 15.8317 636.05 587.771
93500 -832066 135.445 -831931 686.96 -831929 -689.025 -686.96 15841.9 -1.9185e+07 -15889.5 -15841.9 605.693 -20158.6 36747.9 0.000577701 15.6824 657.203 605.693
93600 -832063 130.326 -831932 686.939 -831929 -689.648 -686.939 15841.4 -1.9185e+07 -15903.9 -15841.4 582.799 -19039.4 36671 0.000577701 15.3438 638.53 582.799
93700 -832059 129.237 -831930 686.942 -831927 -690.251 -686.942 15841.5 -1.9185e+07 -15917.8 -15841.5 577.932 -19892.8 36532.3 0.000577701 15.3563 623.253 577.932
93800 -832068 136.314 -831931 687.338 -831928 -690.492 -687.338 15850.6 -1.9185e+07 -15923.4 -15850.6 609.58 -19104.3 36450.7 0.000577701 15.4396 663.621 609.58
