# Time-averaged data for fix rdf_PO_save
# TimeStep Number-of-rows
# Row c_rdf_PO[1] c_rdf_PO[2] c_rdf_PO[3]
44000 100
99 5.91 1.56307 36.094
100 5.97 1.66675 37.3285
69700 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0.227793 0.00462963
18 1.05 0 0.00462963
19 1.11 0.154042 0.00856481
20 1.17 0.0244568 0.00925926
21 1.23 0.287798 0.018287
22 1.29 0.429362 0.0331019
23 1.35 1.26194 0.080787
24 1.41 4.50386 0.266435
25 1.47 11.2481 0.77037
26 1.53 15.7346 1.53403
27 1.59 10.1356 2.06528
28 1.65 6.64786 2.44051
29 1.71 5.09751 2.74954
30 1.77 3.03286 2.94653
31 1.83 1.39028 3.04306
32 1.89 1.78794 3.17546
33 1.95 0.610747 3.22361
34 2.01 0.994937 3.30694
35 2.07 0.883374 3.38542
36 2.13 0.620184 3.44375
37 2.19 0.337566 3.47731
38 2.25 0.57345 3.5375
39 2.31 0.418501 3.5838
40 2.37 0.314089 3.62037
41 2.43 0.317678 3.65926
42 2.49 0.255733 3.69213
43 2.55 0.218076 3.72153
44 2.61 0.334381 3.76875
45 2.67 0.466763 3.83773
46 2.73 0.302631 3.88449
47 2.79 0.459027 3.95856
48 2.85 0.217203 3.99514
49 2.91 0.395578 4.06458
50 2.97 0.413935 4.14028
51 3.03 0.316216 4.20046
52 3.09 0.451412 4.28981
53 3.15 0.747219 4.44352
54 3.21 0.810571 4.61667
55 3.27 0.786324 4.79097
56 3.33 1.15801 5.05718
57 3.39 0.952197 5.28403
58 3.45 0.833999 5.48981
59 3.51 1.13563 5.77986
60 3.57 1.55426 6.19051
61 3.63 1.3355 6.55532
62 3.69 1.71559 7.03958
63 3.75 1.5182 7.48218
64 3.81 1.71153 7.99722
65 3.87 1.7707 8.54699
66 3.93 1.86381 9.14375
67 3.99 1.77381 9.72917
68 4.05 1.89728 10.3743
69 4.11 1.9626 11.0616
70 4.17 1.69975 11.6743
71 4.23 1.74984 12.3234
72 4.29 1.76558 12.997
73 4.35 1.81574 13.7093
74 4.41 1.475 14.3039
75 4.47 1.70448 15.01
76 4.53 1.56168 15.6743
77 4.59 1.46705 16.315
78 4.65 1.68508 17.0704
79 4.71 1.30466 17.6704
80 4.77 1.56209 18.4072
81 4.83 1.28181 19.0271
82 4.89 1.53867 19.7898
83 4.95 1.35213 20.4766
84 5.01 1.34751 21.1778
85 5.07 1.38487 21.9157
86 5.13 1.49141 22.7294
87 5.19 1.51683 23.5764
88 5.25 1.48681 24.4259
89 5.31 1.4835 25.2931
90 5.37 1.55547 26.2229
91 5.43 1.50424 27.1424
92 5.49 1.58121 28.1303
93 5.55 1.57076 29.1333
94 5.61 1.49158 30.1065
95 5.67 1.75436 31.2757
96 5.73 1.79536 32.4977
97 5.79 1.73503 33.7035
98 5.85 1.72442 34.9269
99 5.91 1.63299 36.1093
100 5.97 1.64169 37.3222
69800 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0.159291 0.00324074
18 1.05 0.0606605 0.00462963
19 1.11 0.0994994 0.00717593
20 1.17 0.0733581 0.00925926
21 1.23 0.147413 0.0138889
22 1.29 0.489252 0.030787
23 1.35 1.29108 0.0796296
24 1.41 4.44235 0.262963
25 1.47 11.5909 0.78287
26 1.53 14.2587 1.47569
27 1.59 10.913 2.04838
28 1.65 6.98005 2.44282
29 1.71 4.49658 2.71574
30 1.77 3.05786 2.91458
31 1.83 1.81478 3.04074
32 1.89 1.53611 3.15463
33 1.95 0.906239 3.22616
34 2.01 0.621144 3.27824
35 2.07 1.02285 3.36921
36 2.13 0.73989 3.43889
37 2.19 0.423215 3.48102
38 2.25 0.537548 3.5375
39 2.31 0.541296 3.59745
40 2.37 0.345441 3.63773
41 2.43 0.31169 3.67593
42 2.49 0.192465 3.70069
43 2.55 0.20068 3.72778
44 2.61 0.214482 3.7581
45 2.67 0.463085 3.82662
46 2.73 0.345662 3.88009
47 2.79 0.464226 3.95509
48 2.85 0.308917 4.00718
49 2.91 0.364828 4.0713
50 2.97 0.379301 4.14074
51 3.03 0.330437 4.2037
52 3.09 0.664604 4.33542
53 3.15 0.566548 4.45208
54 3.21 0.699185 4.60162
55 3.27 0.985634 4.82037
56 3.33 1.02393 5.05602
57 3.39 0.969508 5.28727
58 3.45 0.948231 5.52153
59 3.51 1.18321 5.82407
60 3.57 1.37126 6.18681
61 3.63 1.43634 6.57963
62 3.69 1.61119 7.03495
63 3.75 1.47521 7.46551
64 3.81 1.62345 7.95463
65 3.87 1.98156 8.5706
66 3.93 1.74105 9.1287
67 3.99 1.78013 9.7169
68 4.05 1.81552 10.335
69 4.11 1.89627 10.9998
70 4.17 1.83561 11.6623
71 4.23 1.84005 12.3456
72 4.29 1.78166 13.0262
73 4.35 1.65393 13.6757
74 4.41 1.62807 14.3329
75 4.47 1.51271 14.9602
76 4.53 1.51094 15.6037
77 4.59 1.59607 16.3016
78 4.65 1.58354 17.0123
79 4.71 1.43182 17.6715
80 4.77 1.60637 18.4301
81 4.83 1.3912 19.1037
82 4.89 1.53499 19.8655
83 4.95 1.25858 20.5056
84 5.01 1.28105 21.1729
85 5.07 1.46263 21.9532
86 5.13 1.44728 22.7437
87 5.19 1.39749 23.525
88 5.25 1.57689 24.4271
89 5.31 1.60475 25.3662
90 5.37 1.42718 26.2204
91 5.43 1.56449 27.1778
92 5.49 1.64634 28.2076
93 5.55 1.41504 29.1123
94 5.61 1.55465 30.1278
95 5.67 1.76064 31.3025
96 5.73 1.81057 32.5363
97 5.79 1.61491 33.66
98 5.85 1.72856 34.8877
99 5.91 1.71475 36.1308
100 5.97 1.57623 37.2968
69900 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0.202618 0.00462963
19 1.11 0.181311 0.00925926
20 1.17 0 0.00925926
21 1.23 0.0960305 0.0122685
22 1.29 0.208039 0.0194444
23 1.35 1.3362 0.0699074
24 1.41 4.26472 0.245602
25 1.47 11.5538 0.762963
26 1.53 14.8505 1.48333
27 1.59 10.203 2.01782
28 1.65 7.3078 2.43009
29 1.71 4.65714 2.71227
30 1.77 2.63516 2.88333
31 1.83 2.19169 3.03542
32 1.89 1.49807 3.1463
33 1.95 0.990011 3.22431
34 2.01 0.577904 3.27269
35 2.07 1.00897 3.36227
36 2.13 0.664895 3.42477
37 2.19 0.612614 3.48565
38 2.25 0.657543 3.55463
39 2.31 0.525569 3.61273
40 2.37 0.300305 3.64769
41 2.43 0.179783 3.66968
42 2.49 0.196384 3.69491
43 2.55 0.164902 3.71713
44 2.61 0.300169 3.75949
45 2.67 0.412139 3.82037
46 2.73 0.328308 3.87106
47 2.79 0.376008 3.93171
48 2.85 0.380987 3.99583
49 2.91 0.444633 4.07384
50 2.97 0.444534 4.15509
51 3.03 0.447809 4.24028
52 3.09 0.588556 4.35671
53 3.15 0.451472 4.44954
54 3.21 0.696077 4.59815
55 3.27 0.903783 4.79838
56 3.33 1.00044 5.02824
57 3.39 1.16658 5.30602
58 3.45 0.906741 5.52963
59 3.51 1.28494 5.85764
60 3.57 1.32274 6.20694
61 3.63 1.50327 6.61736
62 3.69 1.49663 7.03958
63 3.75 1.47212 7.46852
64 3.81 1.4954 7.91829
65 3.87 1.87758 8.50093
66 3.93 1.90534 9.11065
67 3.99 1.81615 9.70972
68 4.05 1.87036 10.3454
69 4.11 1.79308 10.9729
70 4.17 1.87146 11.6472
71 4.23 1.91008 12.3553
72 4.29 1.66513 12.9903
73 4.35 1.69275 13.6539
74 4.41 1.59869 14.2981
75 4.47 1.67293 14.9907
76 4.53 1.55003 15.6498
77 4.59 1.44821 16.2819
78 4.65 1.62136 17.0083
79 4.71 1.56069 17.7257
80 4.77 1.58705 18.4738
81 4.83 1.27915 19.0921
82 4.89 1.46004 19.8155
83 4.95 1.31455 20.4829
84 5.01 1.28508 21.1512
85 5.07 1.4212 21.9081
86 5.13 1.54401 22.75
87 5.19 1.41975 23.5424
88 5.25 1.47462 24.3845
89 5.31 1.71212 25.3847
90 5.37 1.49354 26.2771
91 5.43 1.49561 27.1907
92 5.49 1.58646 28.1815
93 5.55 1.45405 29.1095
94 5.61 1.60816 30.1581
95 5.67 1.71465 31.3002
96 5.73 1.76329 32.4998
97 5.79 1.64732 33.644
98 5.85 1.68257 34.837
99 5.91 1.74582 36.1005
100 5.97 1.5592 37.2519
70000 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0.201867 0.00462963
19 1.11 0.180638 0.00925926
20 1.17 0 0.00925926
21 1.23 0.117639 0.012963
22 1.29 0.160554 0.0185185
23 1.35 1.3188 0.0685185
24 1.41 4.42209 0.251389
25 1.47 11.8357 0.783333
26 1.53 15.1949 1.52315
27 1.59 9.79105 2.03796
28 1.65 6.88859 2.42801
29 1.71 4.90237 2.72616
30 1.77 2.59684 2.89537
31 1.83 1.89109 3.02708
32 1.89 1.44265 3.13426
33 1.95 1.03322 3.21597
34 2.01 0.878689 3.28981
35 2.07 1.09885 3.38773
36 2.13 0.45134 3.43032
37 2.19 0.564007 3.48657
38 2.25 0.883778 3.57963
39 2.31 0.312859 3.61435
40 2.37 0.229961 3.6412
41 2.43 0.133771 3.65764
42 2.49 0.195722 3.68287
43 2.55 0.260165 3.71806
44 2.61 0.254885 3.75417
45 2.67 0.398131 3.81319
46 2.73 0.333043 3.86481
47 2.79 0.398941 3.9294
48 2.85 0.386379 3.99468
49 2.91 0.456081 4.075
50 2.97 0.405173 4.14931
51 3.03 0.425538 4.23056
52 3.09 0.533882 4.33657
53 3.15 0.586681 4.45764
54 3.21 0.706437 4.60903
55 3.27 0.863918 4.80116
56 3.33 0.925561 5.01458
57 3.39 1.05091 5.26574
58 3.45 1.03702 5.52245
59 3.51 1.22421 5.83611
60 3.57 1.54053 6.24444
61 3.63 1.48257 6.65069
62 3.69 1.43534 7.05718
63 3.75 1.51185 7.49931
64 3.81 1.49601 7.95093
65 3.87 1.76282 8.5
66 3.93 2.00269 9.14329
67 3.99 1.7577 9.72523
68 4.05 1.81195 10.3433
69 4.11 1.80607 10.9778
70 4.17 1.7994 11.6285
71 4.23 1.97688 12.3641
72 4.29 1.5725 12.966
73 4.35 1.74055 13.6509
74 4.41 1.54587 14.2762
75 4.47 1.79548 15.0222
76 4.53 1.60161 15.7058
77 4.59 1.41019 16.3236
78 4.65 1.567 17.0282
79 4.71 1.61509 17.7734
80 4.77 1.41333 18.4421
81 4.83 1.33354 19.0891
82 4.89 1.43377 19.8021
83 4.95 1.29011 20.4595
84 5.01 1.29036 21.1331
85 5.07 1.3931 21.8778
86 5.13 1.51331 22.706
87 5.19 1.4914 23.5414
88 5.25 1.43192 24.3623
89 5.31 1.76423 25.3968
90 5.37 1.4896 26.29
91 5.43 1.39601 27.1461
92 5.49 1.66002 28.1866
93 5.55 1.51337 29.156
94 5.61 1.66045 30.2428
95 5.67 1.63002 31.3326
96 5.73 1.72965 32.5137
97 5.79 1.7106 33.7062
98 5.85 1.60999 34.8521
99 5.91 1.72314 36.1037
100 5.97 1.55149 37.2537
70100 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0.0792405 0.00162037
18 1.05 0.130936 0.00462963
19 1.11 0.180204 0.00925926
20 1.17 0 0.00925926
21 1.23 0.190795 0.0152778
22 1.29 0.480254 0.0319444
23 1.35 1.1697 0.0763889
24 1.41 3.98732 0.241667
25 1.47 12.2954 0.795602
26 1.53 14.8452 1.52014
27 1.59 10.5577 2.07662
28 1.65 6.37835 2.43866
29 1.71 4.81484 2.73218
30 1.77 2.55874 2.89931
31 1.83 1.74395 3.02106
32 1.89 1.38941 3.12454
33 1.95 1.11546 3.21296
34 2.01 1.07731 3.3037
35 2.07 0.85775 3.38032
36 2.13 0.526166 3.43009
37 2.19 0.70143 3.50023
38 2.25 0.837866 3.58866
39 2.31 0.282988 3.62014
40 2.37 0.16011 3.63889
41 2.43 0.148563 3.65718
42 2.49 0.127157 3.67361
43 2.55 0.420047 3.73056
44 2.61 0.23634 3.76412
45 2.67 0.338029 3.81435
46 2.73 0.271128 3.85648
47 2.79 0.439353 3.92778
48 2.85 0.48394 4.00972
49 2.91 0.424861 4.08472
50 2.97 0.324768 4.14444
51 3.03 0.377347 4.21667
52 3.09 0.495395 4.31528
53 3.15 0.61439 4.44236
54 3.21 0.7694 4.60764
55 3.27 0.793371 4.78449
56 3.33 1.0304 5.02269
57 3.39 0.883119 5.23426
58 3.45 1.12695 5.51389
59 3.51 1.18157 5.81736
60 3.57 1.47329 6.2088
61 3.63 1.48057 6.61551
62 3.69 1.56007 7.05833
63 3.75 1.48289 7.49306
64 3.81 1.51227 7.95069
65 3.87 1.89055 8.54097
66 3.93 1.88009 9.1463
67 3.99 1.74021 9.72384
68 4.05 1.77367 10.3303
69 4.11 1.93653 11.0123
70 4.17 1.70308 11.6296
71 4.23 1.88965 12.3345
72 4.29 1.7147 12.9924
73 4.35 1.67538 13.6532
74 4.41 1.48331 14.2546
75 4.47 1.7917 15.0009
76 4.53 1.59302 15.6824
77 4.59 1.49732 16.34
78 4.65 1.69213 17.1028
79 4.71 1.49312 17.7933
80 4.77 1.32889 18.4236
81 4.83 1.34086 19.0757
82 4.89 1.40656 19.7769
83 4.95 1.32463 20.4535
84 5.01 1.31348 21.1407
85 5.07 1.33697 21.8572
86 5.13 1.49367 22.6766
87 5.19 1.59738 23.5736
88 5.25 1.4419 24.4021
89 5.31 1.59889 25.3419
90 5.37 1.45671 26.2176
91 5.43 1.38473 27.0688
92 5.49 1.65052 28.1058
93 5.55 1.53608 29.0921
94 5.61 1.71999 30.2206
95 5.67 1.68587 31.3505
96 5.73 1.76067 32.5556
97 5.79 1.7674 33.7907
98 5.85 1.5448 34.8928
99 5.91 1.57272 36.038
100 5.97 1.60017 37.2269
70200 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0.225754 0.00462963
18 1.05 0 0.00462963
19 1.11 0.0539908 0.00601852
20 1.17 0.113052 0.00925926
21 1.23 0.285203 0.018287
22 1.29 0.598508 0.0391204
23 1.35 1.01993 0.0780093
24 1.41 3.97936 0.243519
25 1.47 11.177 0.748843
26 1.53 15.2735 1.49676
27 1.59 10.7276 2.06412
28 1.65 6.92581 2.45856
29 1.71 4.25686 2.71898
30 1.77 2.50097 2.88287
31 1.83 1.84682 3.01227
32 1.89 1.69139 3.13866
33 1.95 0.785802 3.20116
34 2.01 1.07102 3.29167
35 2.07 0.743617 3.35833
36 2.13 0.626956 3.41782
37 2.19 0.775349 3.4956
38 2.25 0.719091 3.57176
39 2.31 0.36698 3.61273
40 2.37 0.24621 3.64167
41 2.43 0.151778 3.66042
42 2.49 0.196343 3.68588
43 2.55 0.360805 3.73495
44 2.61 0.318337 3.78032
45 2.67 0.290228 3.82361
46 2.73 0.188711 3.85301
47 2.79 0.54582 3.9419
48 2.85 0.437339 4.0162
49 2.91 0.343681 4.07708
50 2.97 0.304879 4.13333
51 3.03 0.315824 4.19398
52 3.09 0.592268 4.31227
53 3.15 0.607723 4.43843
54 3.21 0.835512 4.61852
55 3.27 0.78346 4.79375
56 3.33 0.89624 5.00162
57 3.39 0.941729 5.22801
58 3.45 1.10359 5.50278
59 3.51 1.30772 5.83981
60 3.57 1.39976 6.21296
61 3.63 1.46466 6.61667
62 3.69 1.49862 7.04352
63 3.75 1.54396 7.49769
64 3.81 1.62913 7.99236
65 3.87 1.86056 8.57523
66 3.93 1.71102 9.12801
67 3.99 1.7447 9.70903
68 4.05 1.74475 10.3076
69 4.11 1.90049 10.9792
70 4.17 1.76659 11.6218
71 4.23 1.90188 12.3336
72 4.29 1.50928 12.9146
73 4.35 1.68481 13.5815
74 4.41 1.68423 14.2667
75 4.47 1.62946 14.9477
76 4.53 1.68957 15.6729
77 4.59 1.66714 16.4076
78 4.65 1.38039 17.0319
79 4.71 1.5902 17.7699
80 4.77 1.40952 18.4407
81 4.83 1.32344 19.0866
82 4.89 1.35784 19.7657
83 4.95 1.25331 20.4081
84 5.01 1.35799 21.1211
85 5.07 1.39001 21.8685
86 5.13 1.51216 22.7009
87 5.19 1.5349 23.5657
88 5.25 1.42814 24.3891
89 5.31 1.54011 25.2975
90 5.37 1.41101 26.1486
91 5.43 1.43612 27.0343
92 5.49 1.65367 28.0769
93 5.55 1.54872 29.0748
94 5.61 1.71139 30.2014
95 5.67 1.77239 31.3933
96 5.73 1.72464 32.5778
97 5.79 1.6787 33.7549
98 5.85 1.67887 34.9567
99 5.91 1.52265 36.0692
100 5.97 1.53662 37.2148
70300 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0.22516 0.00462963
18 1.05 0 0.00462963
19 1.11 0 0.00462963
20 1.17 0.161223 0.00925926
21 1.23 0.189653 0.0152778
22 1.29 0.450922 0.0310185
23 1.35 1.3745 0.0835648
24 1.41 4.37419 0.265972
25 1.47 11.1538 0.771528
26 1.53 15.3547 1.52546
27 1.59 10.0447 2.0581
28 1.65 6.56288 2.43287
29 1.71 4.52908 2.71065
30 1.77 2.4624 2.87245
31 1.83 1.99379 3.0125
32 1.89 1.65602 3.13657
33 1.95 0.815585 3.20162
34 2.01 1.00529 3.28681
35 2.07 0.775281 3.35648
36 2.13 0.758974 3.4287
37 2.19 0.379703 3.4669
38 2.25 0.616962 3.53241
39 2.31 0.566716 3.59583
40 2.37 0.308486 3.63218
41 2.43 0.209351 3.6581
42 2.49 0.233192 3.68843
43 2.55 0.307224 3.73032
44 2.61 0.364529 3.78241
45 2.67 0.317383 3.82986
46 2.73 0.159942 3.85486
47 2.79 0.518936 3.93958
48 2.85 0.388628 4.00579
49 2.91 0.493961 4.09352
50 2.97 0.243992 4.13866
51 3.03 0.353448 4.20671
52 3.09 0.552533 4.31736
53 3.15 0.632915 4.44907
54 3.21 0.805483 4.62315
55 3.27 0.864975 4.81713
56 3.33 0.745502 4.99051
57 3.39 0.876838 5.20185
58 3.45 1.2166 5.50556
59 3.51 1.27661 5.83542
60 3.57 1.43496 6.21898
61 3.63 1.54035 6.64468
62 3.69 1.30993 7.01875
63 3.75 1.68039 7.51435
64 3.81 1.63776 8.01296
65 3.87 1.6095 8.51852
66 3.93 1.86228 9.12176
67 3.99 1.79698 9.72176
68 4.05 1.61025 10.2757
69 4.11 1.81446 10.9185
70 4.17 1.94988 11.6296
71 4.23 1.78022 12.2977
72 4.29 1.52568 12.8866
73 4.35 1.744 13.5787
74 4.41 1.6271 14.2424
75 4.47 1.65936 14.9377
76 4.53 1.5673 15.6123
77 4.59 1.76496 16.3921
78 4.65 1.39403 17.0243
79 4.71 1.55279 17.7468
80 4.77 1.47952 18.4528
81 4.83 1.40326 19.1394
82 4.89 1.30256 19.7926
83 4.95 1.30812 20.4648
84 5.01 1.35392 21.1775
85 5.07 1.41953 21.9428
86 5.13 1.46328 22.7505
87 5.19 1.5247 23.6118
88 5.25 1.47643 24.4653
89 5.31 1.43974 25.3167
90 5.37 1.4533 26.1956
91 5.43 1.4221 27.075
92 5.49 1.586 28.0775
93 5.55 1.60064 29.1116
94 5.61 1.70159 30.2347
95 5.67 1.81134 31.456
96 5.73 1.77259 32.6766
97 5.79 1.52139 33.7463
98 5.85 1.66289 34.9398
99 5.91 1.64793 36.147
100 5.97 1.56171 37.3144
70400 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0.225422 0.00462963
18 1.05 0 0.00462963
19 1.11 0 0.00462963
20 1.17 0.161411 0.00925926
21 1.23 0.14605 0.0138889
22 1.29 0.398348 0.0277778
23 1.35 1.02446 0.0668981
24 1.41 5.1072 0.27963
25 1.47 11.5604 0.803009
26 1.53 14.5703 1.51759
27 1.59 9.64102 2.02824
28 1.65 6.86278 2.41968
29 1.71 4.56837 2.69954
30 1.77 2.89202 2.88935
31 1.83 1.68261 3.00741
32 1.89 1.5899 3.12639
33 1.95 0.950238 3.20208
34 2.01 1.01465 3.28796
35 2.07 0.69108 3.35
36 2.13 0.781774 3.42431
37 2.19 0.21886 3.4463
38 2.25 0.726819 3.52338
39 2.31 0.503189 3.57963
40 2.37 0.271477 3.61157
41 2.43 0.246977 3.64213
42 2.49 0.317247 3.68333
43 2.55 0.327969 3.72801
44 2.61 0.298462 3.7706
45 2.67 0.384398 3.82801
46 2.73 0.238701 3.86528
47 2.79 0.440057 3.93704
48 2.85 0.36321 3.99884
49 2.91 0.472373 4.08264
50 2.97 0.313178 4.14051
51 3.03 0.389931 4.21551
52 3.09 0.556671 4.32685
53 3.15 0.659273 4.46389
54 3.21 0.842878 4.64583
55 3.27 0.843239 4.83472
56 3.33 0.747359 5.00833
57 3.39 0.839419 5.21042
58 3.45 1.1103 5.48727
59 3.51 1.30949 5.82523
60 3.57 1.39066 6.19653
61 3.63 1.48933 6.60764
62 3.69 1.44291 7.01921
63 3.75 1.76642 7.53958
64 3.81 1.49276 7.99352
65 3.87 1.62831 8.5044
66 3.93 1.91812 9.125
67 3.99 1.70329 9.69306
68 4.05 1.77716 10.3037
69 4.11 1.6236 10.8782
70 4.17 2.00995 11.6104
71 4.23 1.85085 12.3042
72 4.29 1.69737 12.9586
73 4.35 1.56501 13.5789
74 4.41 1.68921 14.2671
75 4.47 1.58773 14.9317
76 4.53 1.61597 15.6264
77 4.59 1.73291 16.3912
78 4.65 1.41766 17.0333
79 4.71 1.6004 17.7771
80 4.77 1.3841 18.4368
81 4.83 1.43188 19.1366
82 4.89 1.39697 19.8363
83 4.95 1.38495 20.5472
84 5.01 1.33393 21.2486
85 5.07 1.38979 21.997
86 5.13 1.40243 22.7701
87 5.19 1.48585 23.6086
88 5.25 1.46411 24.4539
89 5.31 1.44023 25.3046
90 5.37 1.49943 26.2104
91 5.43 1.4706 27.1187
92 5.49 1.57356 28.1123
93 5.55 1.62832 29.163
94 5.61 1.65721 30.2556
95 5.67 1.70344 31.4028
96 5.73 1.82884 32.6606
97 5.79 1.53899 33.7414
98 5.85 1.7281 34.9803
99 5.91 1.52519 36.0963
100 5.97 1.51795 37.2296
70500 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0.0764966 0.00138889
17 0.99 0.157739 0.00462963
18 1.05 0 0.00462963
19 1.11 0 0.00462963
20 1.17 0.161285 0.00925926
21 1.23 0.145937 0.0138889
22 1.29 0.391411 0.0275463
23 1.35 0.999521 0.0657407
24 1.41 3.91502 0.228935
25 1.47 11.2909 0.740509
26 1.53 15.2617 1.48958
27 1.59 9.47637 1.9919
28 1.65 6.8776 2.38449
29 1.71 4.78382 2.67778
30 1.77 2.82269 2.86319
31 1.83 1.87924 2.99514
32 1.89 1.73081 3.12477
33 1.95 0.66209 3.17755
34 2.01 1.18324 3.27778
35 2.07 0.778184 3.34769
36 2.13 0.764093 3.42037
37 2.19 0.220981 3.44259
38 2.25 0.545257 3.50046
39 2.31 0.537975 3.56065
40 2.37 0.395096 3.60718
41 2.43 0.203784 3.63241
42 2.49 0.247535 3.66458
43 2.55 0.431271 3.72338
44 2.61 0.406827 3.78148
45 2.67 0.356221 3.83472
46 2.73 0.176307 3.86227
47 2.79 0.436883 3.93356
48 2.85 0.31535 3.98727
49 2.91 0.518941 4.0794
50 2.97 0.349211 4.14398
51 3.03 0.393232 4.21968
52 3.09 0.582856 4.33634
53 3.15 0.694351 4.48079
54 3.21 0.763984 4.64583
55 3.27 0.861212 4.83889
56 3.33 0.819426 5.0294
57 3.39 0.851243 5.23449
58 3.45 1.03155 5.4919
59 3.51 1.26721 5.81921
60 3.57 1.35324 6.18079
61 3.63 1.41696 6.57222
62 3.69 1.58209 7.02384
63 3.75 1.58531 7.4912
64 3.81 1.66267 7.99722
65 3.87 1.60273 8.50046
66 3.93 1.79151 9.08056
67 3.99 1.87601 9.70671
68 4.05 1.77851 10.3183
69 4.11 1.63998 10.8991
70 4.17 1.79442 11.5532
71 4.23 2.0876 12.3363
72 4.29 1.67742 12.9836
73 4.35 1.53809 13.5938
74 4.41 1.76852 14.3148
75 4.47 1.53791 14.959
76 4.53 1.53131 15.6178
77 4.59 1.82381 16.4234
78 4.65 1.56255 17.1317
79 4.71 1.45882 17.8102
80 4.77 1.27431 18.4181
81 4.83 1.3835 19.0947
82 4.89 1.44203 19.8176
83 4.95 1.3474 20.5097
84 5.01 1.31703 21.2028
85 5.07 1.43468 21.9759
86 5.13 1.42692 22.7632
87 5.19 1.46541 23.5907
88 5.25 1.43178 24.4181
89 5.31 1.42931 25.263
90 5.37 1.48181 26.1588
91 5.43 1.44401 27.0514
92 5.49 1.63056 28.0817
93 5.55 1.57112 29.0963
94 5.61 1.66188 30.1928
95 5.67 1.7921 31.4007
96 5.73 1.67913 32.5565
97 5.79 1.6231 33.6972
98 5.85 1.76835 34.966
99 5.91 1.46901 36.0417
100 5.97 1.51432 37.1731
70600 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0.101974 0.00185185
17 0.99 0.135059 0.00462963
18 1.05 0 0.00462963
19 1.11 0 0.00462963
20 1.17 0.161145 0.00925926
21 1.23 0.167719 0.0145833
22 1.29 0.430788 0.0296296
23 1.35 1.1197 0.0724537
24 1.41 3.53999 0.220139
25 1.47 10.9441 0.716435
